tree_cn,plot_cn,block,plot,x_pos,y_pos,tree,position,species,spec_long,spec_short,origin,group,plot_species,sr,fert,mortality_2017,mortality_2018,mortality_2019,beetles,height_2017,height_2018,dia_2017,dia_2018,height,pos,rsheight,height_new
I.2.193.1.1,I.2.193,2,193,1,1,1.1,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,NW,2.75766217693159,2.75766217693159
I.2.193.1.2,I.2.193,2,193,1,2,1.2,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.19567285723338,3.19567285723338
I.2.193.1.3,I.2.193,2,193,1,3,1.3,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,N,3.2853950794556,3.2853950794556
I.2.193.1.4,I.2.193,2,193,1,4,1.4,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,N,3.2853950794556,3.2853950794556
I.2.193.1.5,I.2.193,2,193,1,5,1.5,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.19567285723338,3.19567285723338
I.2.193.1.6,I.2.193,2,193,1,6,1.6,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.2853950794556,3.2853950794556
I.2.193.1.7,I.2.193,2,193,1,7,1.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,NE,3.09298635815037,3.09298635815037
I.2.193.2.1,I.2.193,2,193,2,1,2.1,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,3.17530817130137,3.17530817130137
I.2.193.2.2,I.2.193,2,193,2,2,2.2,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.193.2.3,I.2.193,2,193,2,3,2.3,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,230,286,32,32,2.86,NA,NA,2.86
I.2.193.2.4,I.2.193,2,193,2,4,2.4,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,310,380,52,62,3.8,NA,NA,3.8
I.2.193.2.5,I.2.193,2,193,2,5,2.5,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,dead,dead,dead,0,NA,144,NA,9,1.44,NA,NA,1.44
I.2.193.2.6,I.2.193,2,193,2,6,2.6,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,160,174,12,10,1.74,NA,NA,1.74
I.2.193.2.7,I.2.193,2,193,2,7,2.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,3.22063359177935,3.22063359177935
I.2.193.3.1,I.2.193,2,193,3,1,3.1,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,W,3.26503039352359,3.26503039352359
I.2.193.3.2,I.2.193,2,193,3,2,3.2,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,dead,dead,dead,0,NA,110,NA,17,1.1,NA,NA,1.1
I.2.193.3.3,I.2.193,2,193,3,3,3.3,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,360,410,41,49,4.1,NA,NA,4.1
I.2.193.3.4,I.2.193,2,193,3,4,3.4,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.193.3.5,I.2.193,2,193,3,5,3.5,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,320,336,29,28,3.36,NA,NA,3.36
I.2.193.3.6,I.2.193,2,193,3,6,3.6,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,230,378,32,39,3.78,NA,NA,3.78
I.2.193.3.7,I.2.193,2,193,3,7,3.7,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,E,3.31035581400157,3.31035581400157
I.2.193.4.1,I.2.193,2,193,4,1,4.1,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,3.17530817130137,3.17530817130137
I.2.193.4.2,I.2.193,2,193,4,2,4.2,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,310,354,25,24,3.54,NA,NA,3.54
I.2.193.4.3,I.2.193,2,193,4,3,4.3,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,210,232,31,30,2.32,NA,NA,2.32
I.2.193.4.4,I.2.193,2,193,4,4,4.4,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.193.4.5,I.2.193,2,193,4,5,4.5,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,300,393,36,39,3.93,NA,NA,3.93
I.2.193.4.6,I.2.193,2,193,4,6,4.6,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,390,470,45,48,4.7,NA,NA,4.7
I.2.193.4.7,I.2.193,2,193,4,7,4.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,E,3.22063359177935,3.22063359177935
I.2.193.5.1,I.2.193,2,193,5,1,5.1,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,W,3.26503039352359,3.26503039352359
I.2.193.5.2,I.2.193,2,193,5,2,5.2,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,370,445,53,60,4.45,NA,NA,4.45
I.2.193.5.3,I.2.193,2,193,5,3,5.3,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,320,430,32,34,4.3,NA,NA,4.3
I.2.193.5.4,I.2.193,2,193,5,4,5.4,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,400,490,62,72,4.9,NA,NA,4.9
I.2.193.5.5,I.2.193,2,193,5,5,5.5,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,280,337,32,35,3.37,NA,NA,3.37
I.2.193.5.6,I.2.193,2,193,5,6,5.6,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.193.5.7,I.2.193,2,193,5,7,5.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,3.22063359177935,3.22063359177935
I.2.193.6.1,I.2.193,2,193,6,1,6.1,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,W,3.26503039352359,3.26503039352359
I.2.193.6.2,I.2.193,2,193,6,2,6.2,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,360,420,31,29,4.2,NA,NA,4.2
I.2.193.6.3,I.2.193,2,193,6,3,6.3,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,dead,0,220,230,20,19,2.3,NA,NA,2.3
I.2.193.6.4,I.2.193,2,193,6,4,6.4,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,310,400,42,45,4,NA,NA,4
I.2.193.6.5,I.2.193,2,193,6,5,6.5,center,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,290,327,16,17,3.27,NA,NA,3.27
I.2.193.6.6,I.2.193,2,193,6,6,6.6,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,260,298,40,39,2.98,NA,NA,2.98
I.2.193.6.7,I.2.193,2,193,6,7,6.7,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,3.31035581400157,3.31035581400157
I.2.193.7.1,I.2.193,2,193,7,1,7.1,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,SW,3.44983885039136,3.44983885039136
I.2.193.7.2,I.2.193,2,193,7,2,7.2,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,3.26937086000038,3.26937086000038
I.2.193.7.3,I.2.193,2,193,7,3,7.3,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,S,3.3590930822226,3.3590930822226
I.2.193.7.4,I.2.193,2,193,7,4,7.4,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,3.3590930822226,3.3590930822226
I.2.193.7.5,I.2.193,2,193,7,5,7.5,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,3.26937086000038,3.26937086000038
I.2.193.7.6,I.2.193,2,193,7,6,7.6,edge,LALA,Larix laricina (Du Roi) K.Koch,L. laricina,North American,gymnosperm,LALA_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,S,3.3590930822226,3.3590930822226
I.2.193.7.7,I.2.193,2,193,7,7,7.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,LALA_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,SE,3.29117177459335,3.29117177459335
I.2.194.1.1,I.2.194,2,194,1,1,1.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,NW,5.21015770845056,5.21015770845056
I.2.194.1.2,I.2.194,2,194,1,2,1.2,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,NA,NA,NA,NA,NA,N,5.07035589969754,5.07035589969754
I.2.194.1.3,I.2.194,2,194,1,3,1.3,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.07035589969754,5.07035589969754
I.2.194.1.4,I.2.194,2,194,1,4,1.4,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.07035589969754,5.07035589969754
I.2.194.1.5,I.2.194,2,194,1,5,1.5,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.07035589969754,5.07035589969754
I.2.194.1.6,I.2.194,2,194,1,6,1.6,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.07035589969754,5.07035589969754
I.2.194.1.7,I.2.194,2,194,1,7,1.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,NE,5.00323172319255,5.00323172319255
I.2.194.2.1,I.2.194,2,194,2,1,2.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,NA,NA,NA,NA,NA,W,4.93048425668652,4.93048425668652
I.2.194.2.2,I.2.194,2,194,2,2,2.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,490,610,48,52.5,6.1,NA,NA,6.1
I.2.194.2.3,I.2.194,2,194,2,3,2.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,480,580,33,63.5,5.8,NA,NA,5.8
I.2.194.2.4,I.2.194,2,194,2,4,2.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,315,331,19,18,3.31,NA,NA,3.31
I.2.194.2.5,I.2.194,2,194,2,5,2.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,470,545,46,55,5.45,NA,NA,5.45
I.2.194.2.6,I.2.194,2,194,2,6,2.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,350,330,17,18,3.3,NA,NA,3.3
I.2.194.2.7,I.2.194,2,194,2,7,2.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.58187259455055,4.58187259455055
I.2.194.3.1,I.2.194,2,194,3,1,3.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.93048425668652,4.93048425668652
I.2.194.3.2,I.2.194,2,194,3,2,3.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,530,625,53,64,6.25,NA,NA,6.25
I.2.194.3.3,I.2.194,2,194,3,3,3.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,355,360,21,21,3.6,NA,NA,3.6
I.2.194.3.4,I.2.194,2,194,3,4,3.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.194.3.5,I.2.194,2,194,3,5,3.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,520,630,44,57,6.3,NA,NA,6.3
I.2.194.3.6,I.2.194,2,194,3,6,3.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,480,580,40,43.5,5.8,NA,NA,5.8
I.2.194.3.7,I.2.194,2,194,3,7,3.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,NA,NA,NA,NA,NA,E,4.58187259455055,4.58187259455055
I.2.194.4.1,I.2.194,2,194,4,1,4.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.93048425668652,4.93048425668652
I.2.194.4.2,I.2.194,2,194,4,2,4.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,510,610,45,54.5,6.1,NA,NA,6.1
I.2.194.4.3,I.2.194,2,194,4,3,4.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,440,505,32,33.5,5.05,NA,NA,5.05
I.2.194.4.4,I.2.194,2,194,4,4,4.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,410,425,41,40,4.25,NA,NA,4.25
I.2.194.4.5,I.2.194,2,194,4,5,4.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.194.4.6,I.2.194,2,194,4,6,4.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.194.4.7,I.2.194,2,194,4,7,4.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.58187259455055,4.58187259455055
I.2.194.5.1,I.2.194,2,194,5,1,5.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,W,4.93048425668652,4.93048425668652
I.2.194.5.2,I.2.194,2,194,5,2,5.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,360,364,27,29,3.64,NA,NA,3.64
I.2.194.5.3,I.2.194,2,194,5,3,5.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,500,540,38,41,5.4,NA,NA,5.4
I.2.194.5.4,I.2.194,2,194,5,4,5.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,dead,0,330,342,22,21,3.42,NA,NA,3.42
I.2.194.5.5,I.2.194,2,194,5,5,5.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,470,530,39,46.5,5.3,NA,NA,5.3
I.2.194.5.6,I.2.194,2,194,5,6,5.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,450,525,25,29,5.25,NA,NA,5.25
I.2.194.5.7,I.2.194,2,194,5,7,5.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,NA,NA,NA,NA,NA,E,4.58187259455055,4.58187259455055
I.2.194.6.1,I.2.194,2,194,6,1,6.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,resprouted,0,NA,NA,NA,NA,NA,W,4.93048425668652,4.93048425668652
I.2.194.6.2,I.2.194,2,194,6,2,6.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,420,480,36,41,4.8,NA,NA,4.8
I.2.194.6.3,I.2.194,2,194,6,3,6.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,490,550,35,39.5,5.5,NA,NA,5.5
I.2.194.6.4,I.2.194,2,194,6,4,6.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,470,515,39,20,5.15,NA,NA,5.15
I.2.194.6.5,I.2.194,2,194,6,5,6.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,280,298,20,30,2.98,NA,NA,2.98
I.2.194.6.6,I.2.194,2,194,6,6,6.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,470,495,32,32.5,4.95,NA,NA,4.95
I.2.194.6.7,I.2.194,2,194,6,7,6.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.58187259455055,4.58187259455055
I.2.194.7.1,I.2.194,2,194,7,1,7.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,SW,4.47063727755854,4.47063727755854
I.2.194.7.2,I.2.194,2,194,7,2,7.2,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.81934140046555,4.81934140046555
I.2.194.7.3,I.2.194,2,194,7,3,7.3,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.81934140046555,4.81934140046555
I.2.194.7.4,I.2.194,2,194,7,4,7.4,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.81934140046555,4.81934140046555
I.2.194.7.5,I.2.194,2,194,7,5,7.5,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,S,4.81934140046555,4.81934140046555
I.2.194.7.6,I.2.194,2,194,7,6,7.6,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,dead,dead,0,NA,NA,NA,NA,NA,S,4.81934140046555,4.81934140046555
I.2.194.7.7,I.2.194,2,194,7,7,7.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE,1,NP,NA,alive,alive,0,NA,NA,NA,NA,NA,SE,4.60008548630255,4.60008548630255
I.2.195.1.1,I.2.195,2,195,1,1,1.1,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,NW,2.009746511567,2.009746511567
I.2.195.1.2,I.2.195,2,195,1,2,1.2,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,N,3.15874165235534,3.15874165235534
I.2.195.1.3,I.2.195,2,195,1,3,1.3,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,2.54610528871898,2.54610528871898
I.2.195.1.4,I.2.195,2,195,1,4,1.4,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.15874165235534,3.15874165235534
I.2.195.1.5,I.2.195,2,195,1,5,1.5,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,N,2.54610528871898,2.54610528871898
I.2.195.1.6,I.2.195,2,195,1,6,1.6,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.15874165235534,3.15874165235534
I.2.195.1.7,I.2.195,2,195,1,7,1.7,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,NE,2.34794933557196,2.34794933557196
I.2.195.2.1,I.2.195,2,195,2,1,2.1,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,2.90425285254333,2.90425285254333
I.2.195.2.2,I.2.195,2,195,2,2,2.2,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,290,380,38,47,3.8,NA,NA,3.8
I.2.195.2.3,I.2.195,2,195,2,3,2.3,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,230,236,36,37,2.36,NA,NA,2.36
I.2.195.2.4,I.2.195,2,195,2,4,2.4,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.195.2.5,I.2.195,2,195,2,5,2.5,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,350,420,55,62,4.2,NA,NA,4.2
I.2.195.2.6,I.2.195,2,195,2,6,2.6,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,270,339,30,37,3.39,NA,NA,3.39
I.2.195.2.7,I.2.195,2,195,2,7,2.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,2.78824363748033,2.78824363748033
I.2.195.3.1,I.2.195,2,195,3,1,3.1,edge,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,2.29161648890697,2.29161648890697
I.2.195.3.2,I.2.195,2,195,3,2,3.2,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,270,330,53,55.5,3.3,NA,NA,3.3
I.2.195.3.3,I.2.195,2,195,3,3,3.3,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.195.3.4,I.2.195,2,195,3,4,3.4,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,220,267,29,29,2.67,NA,NA,2.67
I.2.195.3.5,I.2.195,2,195,3,5,3.5,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,170,189,27,24,1.89,NA,NA,1.89
I.2.195.3.6,I.2.195,2,195,3,6,3.6,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,dead,dead,dead,0,NA,NA,NA,NA,NA,NA,NA,0
I.2.195.3.7,I.2.195,2,195,3,7,3.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,2.78824363748033,2.78824363748033
I.2.195.4.1,I.2.195,2,195,4,1,4.1,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,2.90425285254333,2.90425285254333
I.2.195.4.2,I.2.195,2,195,4,2,4.2,center,PIST,Pinus strobus L.,P. strobus,North American,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,160,182,15,17,1.82,NA,NA,1.82
I.2.195.4.3,I.2.195,2,195,4,3,4.3,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,PIST_PISY,2,Control,NA,alive,alive,0,230,229,28,29,2.29,NA,NA,2.29
